,kenteken,voertuigsoort,merk,handelsbenaming,vervaldatum_apk,datum_tenaamstelling,inrichting,aantal_zitplaatsen,eerste_kleur,massa_ledig_voertuig,toegestane_maximum_massa_voertuig,massa_rijklaar,datum_eerste_toelating,datum_eerste_tenaamstelling_in_nederland,wacht_op_keuren,wam_verzekerd,aantal_deuren,aantal_wielen,afstand_hart_koppeling_tot_achterzijde_voertuig,afstand_voorzijde_voertuig_tot_hart_koppeling,lengte,breedte,europese_voertuigcategorie,plaats_chassisnummer,technische_max_massa_voertuig,typegoedkeuringsnummer,variant,uitvoering,volgnummer_wijziging_eu_typegoedkeuring,vermogen_massarijklaar,wielbasis,export_indicator,openstaande_terugroepactie_indicator,taxi_indicator,jaar_laatste_registratie_tellerstand,maximum_massa_samenstelling,tellerstandoordeel,aantal_rolstoelplaatsen,code_toelichting_tellerstandoordeel,api_gekentekende_voertuigen_assen,tenaamstellen_mogelijk,vervaldatum_apk_dt,api_gekentekende_voertuigen_brandstof,api_gekentekende_voertuigen_carrosserie,datum_tenaamstelling_dt,datum_eerste_toelating_dt,api_gekentekende_voertuigen_carrosserie_specifiek,api_gekentekende_voertuigen_voertuigklasse,datum_eerste_tenaamstelling_in_nederland_dt
40,04TFL6,Personenauto,RENAULT,FLUENCE Z.E.,2022-11-30,2020-11-28,sedan,5,BLAUW,1505,2023,1605,20120111,20120111,Geen verstrekking in Open Data,Ja,4,4,0,0,475,0,M1,r. balk onder voorzitting,2023,e2*2007/46*0090*01,LZBZ,LZBZ0L,0,0.03,270,Nee,Nee,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-11-30,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-11-28,2012-01-11,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-01-11
41,04TGJT,Personenauto,MAZDA,MAZDA RX-8,2023-09-29,2021-08-20,sedan,4,ZWART,1290,1820,1390,20060823,20060823,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1820,e11*2001/116*0199*01,17N,2,0,0.10,270,Nee,Nee,Nee,2022,3020,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-09-29,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-08-20,2006-08-23,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2006-08-23
42,04XHS8,Personenauto,CITROEN,C-ZERO,2023-06-20,2019-03-11,MPV,4,WIT,1095,1450,1195,20120620,20120620,Geen verstrekking in Open Data,Ja,4,4,0,0,348,0,M1,r. kofferruimte,1450,e2*2007/46*0068*00,NZKZ,Z,0,0.03,255,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-06-20,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-03-11,2012-06-20,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-06-20
43,04XLBH,Personenauto,MAZDA,MAZDA RX-8,2023-01-15,2019-07-05,sedan,4,GRIJS,1290,1820,1390,20070630,20070630,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1820,e11*2001/116*0199*01,17N,2,0,0.10,270,Nee,Nee,Nee,2022,3020,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-01-15,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-07-05,2007-06-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2007-06-30
44,04XVV2,Personenauto,NISSAN,NISSAN LEAF,2023-11-03,2021-02-11,MPV,5,WIT,1500,1965,1600,20120831,20120831,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*01,A,A01,0,0.05,269,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-11-03,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-02-11,2012-08-31,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-08-31
45,04YA43,Personenauto,FORD,THUNDERBIRD,2024-04-14,2001-01-27,Niet geregistreerd,,WIT,2180,,2280,19730910,20010127,Geen verstrekking in Open Data,Ja,2,4,0,0,0,0,M1,onderop r. balk 130 cm a. vooras,0,,,,0,0.00,306,Nee,Nee,Nee,2022,0,Geen oordeel,,01,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2024-04-14,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2001-01-27,1973-09-10,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2001-01-27
46,04ZKK4,Personenauto,TESLA,ROADSTER,2022-12-12,2012-12-12,cabriolet,2,WIT,1235,1460,1335,20121212,20121212,Geen verstrekking in Open Data,Ja,2,4,0,0,395,0,M1,r. balk v. vooras,1460,e4*KS07/46*0001*04,A,01 ROADSTER,0,0.03,235,Nee,Nee,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-12,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2012-12-12,2012-12-12,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-12-12
47,0538RD,Personenauto,N.S.U.,RO 80,,2017-04-24,Niet geregistreerd,,ORANJE,1230,,1330,19701229,19701229,Geen verstrekking in Open Data,Ja,4,4,0,0,0,0,M1,,0,,,,0,0.00,286,Nee,Nee,Nee,2019,0,Onlogisch,,04,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2017-04-24,1970-12-29,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1970-12-29
48,0572MT,Personenauto,N.S.U.,RO 80,,1997-02-03,Niet geregistreerd,,GROEN,1230,,1330,19700202,19700202,Geen verstrekking in Open Data,Ja,4,4,0,0,0,0,M1,,0,,,,0,0.00,286,Nee,Nee,Nee,1998,0,Logisch,,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,1997-02-03,1970-02-02,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1970-02-02
49,05DGGB,Personenauto,PORSCHE,ZERO P1,2024-05-31,2018-12-08,coupe,2,GROEN,1452,1700,1552,19860312,19990826,Geen verstrekking in Open Data,Ja,2,4,0,0,0,0,M1,r. op dwarsbalk boven vooras in kofferruimte,1700,,,,0,0.03,227,Nee,Nee,Nee,2022,0,Geen oordeel,,02,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2024-05-31,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2018-12-08,1986-03-12,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1999-08-26
50,05NSZK,Personenauto,MAZDA,MAZDA RX-8,2023-09-05,2019-08-17,sedan,4,ZWART,1290,1820,1390,20040211,20040211,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1820,e11*2001/116*0199*01,17N,2,0,0.10,270,Nee,Nee,Nee,2022,3020,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-09-05,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-08-17,2004-02-11,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2004-02-11
51,05NXKH,Personenauto,MAZDA,MAZDA RX-8,2023-07-06,2022-07-12,sedan,4,GRIJS,1290,1820,1390,20040319,20040319,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1820,e11*2001/116*0199*01,17N,2,0,0.10,270,Nee,Ja,Nee,2022,3020,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-07-06,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-07-12,2004-03-19,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2004-03-19
52,05PJG9,Personenauto,THINK,TH!NK CITY,2023-02-09,2011-02-01,hatchback,2,GEEL,1006,1307,1106,20110201,20110201,Geen verstrekking in Open Data,Ja,2,4,0,0,314,0,M1,r. voorzitting,1307,e4*2007/46*0005*02,6,C,0,0.02,197,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-02-09,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2011-02-01,2011-02-01,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2011-02-01
53,05PZXS,Personenauto,MAZDA,RX-7 TWIN TURBO U9,2021-04-09,2004-12-31,coupe,,GRIJS,1300,1490,1400,19931101,20041231,Geen verstrekking in Open Data,Ja,2,4,0,0,0,0,M1,midden tegen schutbord onder motorkap,1490,,,,0,0.13,243,Nee,Nee,Nee,2020,2690,Geen oordeel,,05,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2021-04-09,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2004-12-31,1993-11-01,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2004-12-31
54,05SRB9,Personenauto,RENAULT,FLUENCE Z.E.,2022-12-17,2016-08-13,sedan,5,BLAUW,1505,2023,1605,20111129,20111129,Geen verstrekking in Open Data,Ja,4,4,0,0,475,0,M1,r. balk onder voorzitting,2023,e2*2007/46*0090*01,LZBZ,LZBZ0L,0,0.03,270,Nee,Nee,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-17,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2016-08-13,2011-11-29,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2011-11-29
55,05YB01,Personenauto,VOLKSWAGEN,135221,,2010-09-18,sedan,2,BLAUW,1095,,1195,19730411,20040922,Geen verstrekking in Open Data,Ja,2,4,0,0,0,0,M1,r. tegen dwarsbalk in kofferruimte,0,,,,0,0.02,242,Nee,Nee,Nee,2009,0,Geen oordeel,,01,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2010-09-18,1973-04-11,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2004-09-22
56,0643PL,Personenauto,N.S.U.,RO 80,,2006-06-23,Niet geregistreerd,,WIT,1230,,1330,19701117,19701117,Geen verstrekking in Open Data,Ja,4,4,0,0,0,0,M1,op r. schroefveerkoker onder motorkap,0,,,,0,0.00,286,Nee,Nee,Nee,2018,0,Logisch,,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2006-06-23,1970-11-17,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1970-11-17
57,06UK24,Personenauto,N.S.U.,RO 80,2003-08-05,2006-04-24,Niet geregistreerd,,GROEN,1274,,1374,19730110,19730110,Geen verstrekking in Open Data,Nee,4,4,0,0,0,0,M1,op r. schroefveerkoker onder motorkap,0,,,,0,0.00,286,Nee,Nee,Nee,2002,0,Logisch,,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2003-08-05,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2006-04-24,1973-01-10,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1973-01-10
58,06XZP4,Personenauto,PEUGEOT,ION,2023-09-22,2020-09-25,MPV,4,ZWART,1065,1450,1165,20121031,20121031,Geen verstrekking in Open Data,Ja,4,4,0,0,348,0,M1,r. kofferruimte,1450,e2*2007/46*0069*01,NZKZ,Z,0,0.03,255,Nee,Ja,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-09-22,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-09-25,2012-10-31,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-10-31
59,06ZGD8,Personenauto,TESLA,ROADSTER,2023-06-10,2019-12-06,cabriolet,2,WIT,1235,1460,1335,20121031,20121031,Geen verstrekking in Open Data,Ja,2,4,0,0,395,0,M1,r. balk v. vooras,1460,e4*KS07/46*0001*04,A,02 ROADSTER SPORT,0,0.03,235,Nee,Nee,Nee,2022,0,Onlogisch,0,04,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-06-10,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-12-06,2012-10-31,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-10-31
60,07NVKD,Personenauto,MAZDA,MAZDA RX-8,2019-03-16,2018-12-05,sedan,4,ZWART,1290,1815,1390,20040308,20040308,Geen verstrekking in Open Data,Nee,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1815,e11*2001/116*0199*01,173,6,0,0.12,270,Nee,Ja,Nee,2018,3015,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2019-03-16,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2018-12-05,2004-03-08,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2004-03-08
61,07NVVZ,Personenauto,SMART,SMART FOR TWO COUPE,2007-03-15,2012-05-31,coupe,2,ZWART,845,1030,945,20040315,20040315,Geen verstrekking in Open Data,Nee,2,4,0,0,250,0,M1,op dwarsbalk a. r. voorzitting,1030,e1*98/14*0080*18,1330C0,MAAAZ200,0,0.03,181,Nee,Nee,Nee,2013,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2007-03-15,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2012-05-31,2004-03-15,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2004-03-15
62,07NZG5,Personenauto,MITSUBISHI,MITSUBISHI I-MIEV,2023-02-11,2017-08-09,stationwagen,4,GRIJS,1085,1450,1185,20110211,20110211,Geen verstrekking in Open Data,Ja,4,4,0,0,348,0,M1,r. kofferruimte,1450,e1*2007/46*0527*00,HA311,AAAAAAA4AAAA,0,0.03,255,Nee,Nee,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-02-11,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2017-08-09,2011-02-11,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2011-02-11
63,07PGSB,Personenauto,MAZDA,MAZDA RX-8,2022-10-14,2020-10-26,sedan,4,GRIJS,1290,1820,1390,20040617,20040617,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1820,e11*2001/116*0199*01,17N,2,0,0.10,270,Nee,Nee,Nee,2021,3020,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-10-14,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-10-26,2004-06-17,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2004-06-17
64,07RPP3,Personenauto,MAZDA,RX-7,2024-04-29,2021-03-29,coupe,4,ROOD,1210,1700,1310,19891011,20110628,Geen verstrekking in Open Data,Ja,2,4,,,,,M1,r. tegen schutbord onder motorkap,1700,,,,,0.08,243,Nee,Nee,Nee,2022,,Geen oordeel,,05,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2024-04-29,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-03-29,1989-10-11,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2011-06-28
65,07TGK3,Personenauto,NISSAN,NISSAN LEAF,2023-02-03,2021-03-21,MPV,5,GRIJS,1500,1965,1600,20120123,20120123,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*00,A,A01,0,0.05,269,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-02-03,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-03-21,2012-01-23,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-01-23
66,07TGT2,Personenauto,RENAULT,FLUENCE Z.E.,2023-05-20,2022-08-27,sedan,5,WIT,1505,2023,1605,20120321,20120321,Geen verstrekking in Open Data,Ja,4,4,0,0,475,0,M1,r. balk onder voorzitting,2023,e2*2007/46*0090*01,LZBZ,LZBZ0L,0,0.03,270,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-05-20,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-08-27,2012-03-21,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-03-21
67,07ZTD5,Personenauto,RENAULT,KANGOO Z.E,2023-08-21,2017-01-23,stationwagen,5,WIT,1558,2260,1658,20121022,20121022,Geen verstrekking in Open Data,Ja,4,4,,,,,M1,r. voorwielscherm,2260,,,,,0.00,308,Nee,Nee,Nee,2022,,Logisch,,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-08-21,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2017-01-23,2012-10-22,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-10-22
68,0866ZD,Personenauto,MAZDA,RX-3 COUPE,2022-08-25,2004-08-07,Niet geregistreerd,,ORANJE,881,,981,19730511,19730511,Geen verstrekking in Open Data,Ja,2,4,0,0,0,0,M1,r. tegen schutbord onder motorkap,0,,,,0,0.00,231,Nee,Nee,Nee,2020,0,Geen oordeel,,01,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-08-25,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2004-08-07,1973-05-11,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1973-05-11
69,08NVVH,Personenauto,MAZDA,MAZDA RX-8,2019-04-25,2019-05-24,sedan,4,ROOD,1290,1820,1390,20040311,20040311,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1820,e11*2001/116*0199*01,17N,2,0,0.10,270,Nee,Nee,Nee,2019,3020,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2019-04-25,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-05-24,2004-03-11,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2004-03-11
70,08PFPX,Personenauto,MAZDA,MAZDA RX-8,2023-04-26,2014-05-19,sedan,4,GRIJS,1290,1815,1390,20040603,20040603,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1815,e11*2001/116*0199*01,173,6,0,0.12,270,Nee,Nee,Nee,2022,3015,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-04-26,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-05-19,2004-06-03,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2004-06-03
71,08PKNS,Personenauto,MAZDA,MAZDA RX-8,2023-08-25,2021-05-31,sedan,4,GRIJS,1290,1815,1390,20040730,20040730,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1815,e11*2001/116*0199*01,173,6,0,0.12,270,Nee,Nee,Nee,2022,3015,Onlogisch,0,04,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-08-25,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-05-31,2004-07-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2004-07-30
72,08PZGT,Personenauto,MAZDA,MAZDA RX-8,2023-05-21,2021-05-29,sedan,4,GRIJS,1290,1815,1390,20050107,20050107,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1815,e11*2001/116*0199*01,173,6,0,0.12,270,Nee,Nee,Nee,2022,3015,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-05-21,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-05-29,2005-01-07,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2005-01-07
73,08RDD2,Personenauto,NISSAN,NISSAN LEAF,2023-05-12,2014-06-13,MPV,5,ZWART,1500,1965,1600,20110428,20110428,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*00,A,A01,0,0.05,269,Nee,Nee,Nee,2022,0,Onlogisch,0,04,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-05-12,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-06-13,2011-04-28,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2011-04-28
74,08RJB5,Personenauto,PEUGEOT,ION,2022-12-30,2022-10-03,MPV,4,BLAUW,1095,1450,1195,20110805,20110805,Geen verstrekking in Open Data,Ja,4,4,0,0,348,0,M1,r. kofferruimte,1450,e2*2007/46*0069*00,NZKZ,Z,0,0.03,255,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-30,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-10-03,2011-08-05,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2011-08-05
75,08SXB7,Personenauto,THINK,TH!NK CITY,2023-05-09,2022-05-14,hatchback,2,ZWART,1006,1307,1106,20111227,20111227,Geen verstrekking in Open Data,Ja,2,4,0,0,314,0,M1,r. voorzitting,1307,e4*2007/46*0005*02,6,C,0,0.02,197,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-05-09,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-05-14,2011-12-27,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2011-12-27
76,08THR7,Personenauto,NISSAN,NISSAN LEAF,2023-05-18,2019-12-05,MPV,5,GRIJS,1500,1965,1600,20120206,20120206,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*00,A,A01,0,0.05,269,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-05-18,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-12-05,2012-02-06,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-02-06
77,08XRS6,Personenauto,CITROEN,C-ZERO,2023-07-12,2018-12-24,MPV,4,WIT,1095,1450,1195,20120712,20120712,Geen verstrekking in Open Data,Ja,4,4,0,0,348,0,M1,r. kofferruimte,1450,e2*2007/46*0068*00,NZKZ,Z,0,0.03,255,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-07-12,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2018-12-24,2012-07-12,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-07-12
78,08XTGS,Personenauto,MAZDA,MAZDA RX-8,2023-03-01,2021-01-05,sedan,4,GRIJS,1290,1815,1390,20040614,20070924,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,midden tegen schutbord onder motorkap,1815,e11*2001/116*0199*01,173,6,0,0.12,270,Nee,Nee,Nee,2022,3015,Geen oordeel,0,05,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-03-01,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-01-05,2004-06-14,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2007-09-24
79,0937PU,Personenauto,N.S.U.,RO 80,,2013-12-27,Niet geregistreerd,,ORANJE,1230,,1330,19701211,19701211,Geen verstrekking in Open Data,Nee,4,4,0,0,0,0,M1,,0,,,,0,0.00,286,Nee,Nee,Nee,,0,Niet geregistreerd,,NG,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2013-12-27,1970-12-11,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1970-12-11
